"0","# Cleaning up Diagnosis "
"0","# AD"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Alzheimer's disease"", "
"0","                       ""Alzheimers disease"","
"0","                       ""AD"") ~ "
"0","        ""AD"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# AD_dementia"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""AD / dementia"") ~ "
"0","        ""AD_Dementia"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# Adv_dementia"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Advanced Dementia"" ,"
"0","                       ""Advanced dementia (nonverbal), falls"") ~ "
"0","        ""Adv_Dementia"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# ALS"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Amyotrophic Lateral Sclerosis (ALS)"" ) ~ "
"0","        ""ALS"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# Bipolar"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Bipolar disorder"" ) ~ "
"0","        ""Bipolar"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# MCI"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Mild cognitive impairment"" ) ~ "
"0","        ""MCI"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# LBD"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Diffuse Lewy Body disease"","
"0","                       ""Lewy body dementia"") ~ "
"0","        ""LBD"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# Depression"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Depression"", "
"0","                       ""Depression with autism"" ) ~ "
"0","        ""Depression"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# PD"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Parkinson"", "
"0","                       ""Parkinson disease"","
"0","                       ""Parkinson's"","
"0","                       ""Parkinson's Disease"","
"0","                       ""Parkinsons disease "","
"0","                       ""Parkisons disease"","
"0","                       ""PD"","
"0","                       ""PD disease"","
"0","                       ""PD's Disease"","
"0","                       ""PDs disease"","
"0","                       ""PD’s"","
"0","                       ""Parkinsons disease"") ~ "
"0","        ""PD"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0",""
"0","# PD_Dementia"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Parkinson disorder with dementia"", "
"0","                       ""Parkinsonism w/ Dementia"","
"0","                       ""PD w/ dementia"","
"0","                       ""PD disorder with dementia"","
"0","                       ""PDism with dementia"","
"0","                       ""PD with dementia"","
"0","                       ""PDism w/ Dementia"","
"0","                       ""Parkinson with dementia"","
"0","                       ""Parkinsonism with dementia"") ~ "
"0","        ""PD_Dementia"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# PD_AD"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Parkinson disease with Alzheimer"") ~ "
"0","        ""PD_AD"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0",""
"0","# PSP"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Progressive Supranuclear Palsy"", "
"0","                       ""PSP"" ) ~ "
"0","        ""PSP"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0",""
"0","# Non_Demtned_Control"
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Non-demented control"", "
"0","                       ""Non-demented-control"","
"0","                       ""Control - Mesenteric ischemia"","
"0","                       ""Control - metastatic bladder cancer"","
"0","                       ""Control with cerebrovascular accident "") ~ "
"0","        ""Non_Demented_Control"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0","# ""Multi_Atrophy"""
"0","meta_all <- meta_all %>%"
"0","  mutate("
"0","    Diagnosis = case_when("
"0","      Diagnosis %in% c(""Multi system atrophy"", "
"0","                       ""Multi-system atrophy"" ) ~ "
"0","        ""Multi_Atrophy"","
"0","      TRUE ~ Diagnosis"
"0","    )"
"0","  )"
"0",""
"0",""
"0","#table(meta_all$Diagnosis)"
