"0","knitr::opts_chunk$set(echo = TRUE)"
"0","#install.packages('BiocManager')"
"0","#BiocManager::install(""satuRn"")"
"0","#BiocManager::install(""edgeR"")"
"0",""
"0","#install.packages(""dplyr"")"
"0","#install.packages(""tidyverse"")"
"0","library(tidyverse)"
"0","library(BiocManager)"
"2","Bioconductor version 3.16 (BiocManager 1.30.22), R 4.2.2 (2022-10-31)
"
"2","Bioconductor version '3.16' is out-of-date; the current release version '3.19' is available with R version '4.4'; see
  https://bioconductor.org/install
"
"0","library(satuRn) "
"2","
Attaching package: ‘satuRn’

"
"2","The following object is masked from ‘package:edgeR’:

    getDispersion

"
"0","library(SummarizedExperiment)"
"2","Loading required package: MatrixGenerics
"
"2","Loading required package: matrixStats
"
"2","
Attaching package: ‘matrixStats’

"
"2","The following object is masked from ‘package:dplyr’:

    count

"
"2","
Attaching package: ‘MatrixGenerics’

"
"2","The following objects are masked from ‘package:matrixStats’:

    colAlls, colAnyNAs, colAnys, colAvgsPerRowSet, colCollapse, colCounts, colCummaxs, colCummins,
    colCumprods, colCumsums, colDiffs, colIQRDiffs, colIQRs, colLogSumExps, colMadDiffs, colMads, colMaxs,
    colMeans2, colMedians, colMins, colOrderStats, colProds, colQuantiles, colRanges, colRanks, colSdDiffs,
    colSds, colSums2, colTabulates, colVarDiffs, colVars, colWeightedMads, colWeightedMeans,
    colWeightedMedians, colWeightedSds, colWeightedVars, rowAlls, rowAnyNAs, rowAnys, rowAvgsPerColSet,
    rowCollapse, rowCounts, rowCummaxs, rowCummins, rowCumprods, rowCumsums, rowDiffs, rowIQRDiffs,
    rowIQRs, rowLogSumExps, rowMadDiffs, rowMads, rowMaxs, rowMeans2, rowMedians, rowMins, rowOrderStats,
    rowProds, rowQuantiles, rowRanges, rowRanks, rowSdDiffs, rowSds, rowSums2, rowTabulates, rowVarDiffs,
    rowVars, rowWeightedMads, rowWeightedMeans, rowWeightedMedians, rowWeightedSds, rowWeightedVars

"
"2","Loading required package: GenomicRanges
"
"2","Loading required package: Biobase
"
"2","Welcome to Bioconductor

    Vignettes contain introductory material; view with 'browseVignettes()'. To cite Bioconductor, see
    'citation(""Biobase"")', and for packages 'citation(""pkgname"")'.

"
"2","
Attaching package: ‘Biobase’

"
"2","The following object is masked from ‘package:MatrixGenerics’:

    rowMedians

"
"2","The following objects are masked from ‘package:matrixStats’:

    anyMissing, rowMedians

"
"2","The following object is masked from ‘package:rlang’:

    exprs

"
"0","library(edgeR)"
"0","library(dplyr)"
"0","library(purrr)"
"0","library(patchwork)"
"0","library(limma)"
"0","library(ggfortify)"
"0","library(data.table)"
"0","library(matrixStats)"
"0","library(broom)"
"0","library(ComplexHeatmap)"
"2","Loading required package: grid
"
"2","
Attaching package: ‘grid’

"
"2","The following object is masked from ‘package:Biostrings’:

    pattern

"
"2","========================================
ComplexHeatmap version 2.14.0
Bioconductor page: http://bioconductor.org/packages/ComplexHeatmap/
Github page: https://github.com/jokergoo/ComplexHeatmap
Documentation: http://jokergoo.github.io/ComplexHeatmap-reference

If you use it in published research, please cite either one:
- Gu, Z. Complex Heatmap Visualization. iMeta 2022.
- Gu, Z. Complex heatmaps reveal patterns and correlations in multidimensional 
    genomic data. Bioinformatics 2016.


The new InteractiveComplexHeatmap package can directly export static 
complex heatmaps into an interactive Shiny app with zero effort. Have a try!

This message can be suppressed by:
  suppressPackageStartupMessages(library(ComplexHeatmap))
========================================

"
"0","library(limma)"
"0","library(variancePartition)"
"2","Loading required package: BiocParallel
"
"2","
Attaching package: ‘variancePartition’

"
"2","The following object is masked from ‘package:limma’:

    topTable

"
"0","library(rlang)"
"0","library(gplots)"
"2","
Attaching package: ‘gplots’

"
"2","The following object is masked from ‘package:IRanges’:

    space

"
"2","The following object is masked from ‘package:S4Vectors’:

    space

"
"2","The following object is masked from ‘package:stats’:

    lowess

"
"0","library(ggplot2)"
"0","library(""ggpubr"")"
"0","library(factoextra)"
"2","Welcome! Want to learn more? See two factoextra-related books at https://goo.gl/ve3WBa
"
"0","library(ComplexHeatmap)"
"0","library(ggplotify)"
"0","library(ggplot2)"
"0","library(wesanderson)"
"0","library(ggrepel)"
"0","library(gprofiler2)"
"0","library(gridExtra)"
"2","
Attaching package: ‘gridExtra’

"
"2","The following object is masked from ‘package:Biobase’:

    combine

"
"2","The following object is masked from ‘package:BiocGenerics’:

    combine

"
"2","The following object is masked from ‘package:dplyr’:

    combine

"
"0","library(kableExtra)"
"0","#install.packages(""ggVennDiagram"")"
"0","library(ggVennDiagram)"
"0","#install.packages(""VennDiagram"")"
"0","library(VennDiagram)"
"2","Loading required package: futile.logger
"
"2","
Attaching package: ‘VennDiagram’

"
"2","The following object is masked from ‘package:ggVennDiagram’:

    ellipse

"
"2","The following object is masked from ‘package:ggpubr’:

    rotate

"
