"0","writeLines(""td, th { padding : 6px } th { background-color : blue ; color : white; border : 1px solid white; } td { color : blue ; border : 1px solid blue }"", con = ""mystyle.css"")"
"0","           "
"0","paste0(""Unique ID number in Roussos Microglia :"", length(unique(ru_meta$ID)))"
"1","[1]"
"1"," ""Unique ID number in Roussos Microglia :166"""
"1","
"
"0","paste0(""Unique Sample ID in Roussos Microglia :"", length(unique(ru_meta$Sample)))"
"1","[1]"
"1"," ""Unique Sample ID in Roussos Microglia :192"""
"1","
"
"0","knitr::kable(table(ru_meta$APOE), ""simple"", caption = ""MiGA All Cohort Samples"", "
"0","             table.attr = ""style='width:100%;'"","
"0","             col.names = c(""Cohort"", ""Sample Count""))"
